user_id,name,age,country,email,gender,product,category,amount,payment_method,device,transaction_time,is_fraud
91a0ed29-e78d-4cdf-a65e-59c98e6f112a,Yudit Lavreckiy,63,Ukraine,yudit.lavreckiy@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,86.69,Credit Card,iPhone 13,2025-08-01 19:09:36,0
82f5a243-94dd-492d-819c-3bd1238e812b,Nikolaj Petersen,30,Denmark,nikolaj.petersen@example.com,male,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,38.23,Unknown,Macbook,2025-07-29 18:39:36,1
b151b6e6-0736-47c1-8eca-3b859640df48,Abitha Banerjee,64,India,abitha.banerjee@example.com,female,White Gold Plated Princess,jewelery,14.85,Debit Card,Windows PC,2025-07-16 13:19:36,0
c38b61bd-f662-403c-ba34-29ee5de9f13e,مهدي سالاری,47,Iran,mhdy.slry@example.com,male,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,57.65,Credit Card,Unknown,2025-07-19 12:25:36,1
14044d73-6c43-4d2d-b950-552fc0925b29,Vildan Kaplangı,48,Turkey,vildan.kaplangi@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,143.73,Credit Card,Windows PC,2025-07-28 13:23:36,0
acea8441-4370-4c07-878f-f08657d20b77,Clifford Patterson,46,United States,clifford.patterson@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,107.12,Debit Card,Macbook,2025-08-13 07:43:36,0
9efad594-a9e9-44c0-bcd5-f9de1ef84290,Ludwig Noel,36,Switzerland,ludwig.noel@example.com,male,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,616.44,Unknown,iPhone 13,2025-07-31 20:48:36,1
13f112d3-4890-4543-b5fd-a84f80b6abd6,Emma Hannula,68,Finland,emma.hannula@example.com,female,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,878.71,Credit Card,Unknown,2025-07-22 13:15:36,1
6040292e-7a75-4f06-9878-69488d05bb9e,Linda Garcia,26,Australia,linda.garcia@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,11.22,UPI,Macbook,2025-08-04 04:36:36,0
466ecfc5-be0b-452b-81ae-0d960f9f30fc,Simon Pedersen,78,Denmark,simon.pedersen@example.com,male,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,38.38,UPI,Macbook,2025-07-15 21:43:36,0
550aa46e-cc64-4e43-8ff9-4af616960b66,Harvey Kluft,43,Netherlands,harvey.kluft@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,137.91,Unknown,Windows PC,2025-07-22 01:24:36,1
43215082-b2fa-41fb-ab19-0f0b023400ff,Camille Barnaby,77,Canada,camille.barnaby@example.com,female,Opna Women's Short Sleeve Moisture,women's clothing,9.05,Unknown,Windows PC,2025-08-10 02:35:36,1
6fb19d99-9875-4bc5-b624-8733fe0d22af,Susanna Lüdecke,80,Germany,susanna.ludecke@example.com,female,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1126.43,Netbanking,iPhone 13,2025-07-21 01:36:36,1
6a86940f-f95b-4c1d-92da-4e1aab91a4d5,Elisandra Fogaça,47,Brazil,elisandra.fogaca@example.com,female,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,46.07,Credit Card,iPhone 13,2025-07-17 00:26:36,0
d66294ef-7239-4991-a6bc-4b949ff0d4f8,Polel Kobec,74,Ukraine,polel.kobec@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,132.04,Netbanking,Android Samsung,2025-07-26 00:48:36,0
83b0881b-4b63-42ae-b7bf-2e5fa4275a18,Ljuba Simić,55,Serbia,ljuba.simic@example.com,male,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,30.95,Unknown,iPhone 13,2025-08-04 21:22:36,1
49486dd7-a5dd-4b5a-b1d6-1c4dfbd39303,علی کریمی,51,Iran,aaly.khrymy@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,118.82,UPI,iPhone 13,2025-07-22 23:45:36,0
f03910d3-4227-4387-a489-63380b001be5,Bertha Cox,78,United States,bertha.cox@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,10.07,Unknown,Macbook,2025-08-04 10:11:36,1
50c496a8-e413-4ba7-ac57-048636c5428a,Shreya Pai,70,India,shreya.pai@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,108.55,Credit Card,Macbook,2025-08-10 19:26:36,0
466ecfc5-be0b-452b-81ae-0d960f9f30fc,Simon Pedersen,78,Denmark,simon.pedersen@example.com,male,Solid Gold Petite Micropave ,jewelery,250.07,Unknown,Unknown,2025-08-10 04:19:36,1
502c1cc8-a9f4-4a00-aead-e0e4421ee524,Vitomir Cvetković,66,Serbia,vitomir.cvetkovic@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,757.21,Credit Card,iPhone 13,2025-08-10 22:50:36,1
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,161.17,Unknown,Macbook,2025-07-27 06:56:36,1
ec8e875f-6a26-4d80-8592-b3f7c3f3b4d3,Harvey Fleming,39,United Kingdom,harvey.fleming@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1289.7,Unknown,Windows PC,2025-07-31 22:04:36,1
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,12.55,Debit Card,Macbook,2025-08-02 11:51:36,0
13f112d3-4890-4543-b5fd-a84f80b6abd6,Emma Hannula,68,Finland,emma.hannula@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,148.68,Debit Card,Windows PC,2025-08-08 11:26:36,0
ef03364a-860b-4974-bfbc-528d1f55a6db,Earl Black,36,United States,earl.black@example.com,male,Solid Gold Petite Micropave ,jewelery,152.05,Netbanking,Unknown,2025-07-19 02:41:36,1
cd30ca58-2c46-4d5c-ba59-3f0aec08b3f3,Jessica Morrison,34,United States,jessica.morrison@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,99.79,Netbanking,Macbook,2025-08-05 19:18:36,0
70d90acf-6ee1-4306-ab33-41bc5384a2d3,Hannah Pelletier,66,Canada,hannah.pelletier@example.com,female,Solid Gold Petite Micropave ,jewelery,221.06,Debit Card,Android Samsung,2025-07-22 04:44:36,0
621b80f7-bcb0-4653-8b1f-9e613d888b5c,David Döhring,40,Germany,david.dohring@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,8.88,Unknown,iPhone 13,2025-08-13 21:30:36,1
173340bd-7c4f-462c-8c91-1c8251521690,Supritha Dalvi,68,India,supritha.dalvi@example.com,female,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,25.72,Debit Card,Macbook,2025-07-25 09:00:36,0
967f5dec-9efe-4e43-8c3e-880f472a7fc4,Parth Prajapati,40,India,parth.prajapati@example.com,male,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,23.38,Netbanking,Android Samsung,2025-08-01 05:42:36,0
0a141817-7170-4f88-ba78-b49bae7b62e9,Freya Evans,59,New Zealand,freya.evans@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,108.34,Netbanking,Macbook,2025-08-02 20:36:36,0
ec8e875f-6a26-4d80-8592-b3f7c3f3b4d3,Harvey Fleming,39,United Kingdom,harvey.fleming@example.com,male,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,11.54,UPI,Macbook,2025-08-04 03:02:36,0
15e1dab2-1c16-44fd-95e5-514d219b9a37,Gerald Woods,35,Australia,gerald.woods@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,84.21,Unknown,Unknown,2025-08-10 10:55:36,1
e4561dbd-e394-41c5-bff7-cf1927f44e6d,Louison Giraud,38,France,louison.giraud@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,119.45,Debit Card,Windows PC,2025-07-16 14:21:36,0
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,89.13,Unknown,iPhone 13,2025-08-07 18:26:36,1
588302ba-b7ab-48ef-8e3f-e7992e9ee44e,Wera Kowalewski,31,Germany,wera.kowalewski@example.com,female,Mens Casual Slim Fit,men's clothing,15.15,Netbanking,Unknown,2025-08-14 16:08:36,1
cd30ca58-2c46-4d5c-ba59-3f0aec08b3f3,Jessica Morrison,34,United States,jessica.morrison@example.com,female,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,77.56,Debit Card,Macbook,2025-08-05 02:08:36,0
4018ac90-e7c6-462a-8127-014d1716102c,Niilo Niskanen,76,Finland,niilo.niskanen@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,11.67,Unknown,Windows PC,2025-07-28 17:52:36,1
6fb19d99-9875-4bc5-b624-8733fe0d22af,Susanna Lüdecke,80,Germany,susanna.ludecke@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,108.34,Debit Card,Windows PC,2025-07-27 03:28:36,0
57ba20d7-6bf0-4397-8127-f89fed9c8799,Djoko Srećković,74,Serbia,djoko.sreckovic@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,14.65,Debit Card,iPhone 13,2025-07-25 02:16:36,0
ef7ffe06-668b-4e14-aacf-23ec3d55fdd5,Adiles Freitas,68,Brazil,adiles.freitas@example.com,female,Mens Casual Slim Fit,men's clothing,21.02,UPI,Macbook,2025-07-22 00:31:36,0
9efad594-a9e9-44c0-bcd5-f9de1ef84290,Ludwig Noel,36,Switzerland,ludwig.noel@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,12.87,UPI,Macbook,2025-08-12 09:35:36,0
d4f8316f-6ad6-469f-9005-109e92e16be0,Biljana Cvejić,43,Serbia,biljana.cvejic@example.com,female,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,34.19,Credit Card,Windows PC,2025-08-05 06:30:36,0
a1f0bca2-8653-4d4e-afd3-185aa9c38070,Rhonda Stevens,71,Australia,rhonda.stevens@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,124.61,Netbanking,Windows PC,2025-08-02 08:54:36,0
12644049-9ceb-421a-969c-890698550e9b,Zenon Buck,42,Germany,zenon.buck@example.com,male,Mens Casual Slim Fit,men's clothing,21.43,Credit Card,Macbook,2025-08-01 03:29:36,0
eff08300-37e1-4558-b7bc-0c59070ad861,Desirée Hoogenkamp,46,Netherlands,desiree.hoogenkamp@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,148.47,Debit Card,Windows PC,2025-07-26 19:00:36,0
e873c84b-7931-4318-b2fc-0d284b13f245,Alan Mitchell,36,United States,alan.mitchell@example.com,male,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,142.97,UPI,Unknown,2025-08-07 02:35:36,1
ef7ffe06-668b-4e14-aacf-23ec3d55fdd5,Adiles Freitas,68,Brazil,adiles.freitas@example.com,female,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,79.68,Netbanking,Unknown,2025-07-26 15:44:36,1
6040292e-7a75-4f06-9878-69488d05bb9e,Linda Garcia,26,Australia,linda.garcia@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,12.82,Debit Card,Windows PC,2025-08-08 04:10:36,0
7e41fe38-51a0-4134-b60b-696cb0c22aac,Tammy Wijngaarden,44,Netherlands,tammy.wijngaarden@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,140.59,UPI,Android Samsung,2025-08-01 18:16:36,0
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,115.39,Netbanking,Android Samsung,2025-07-17 10:01:36,0
ccbbb560-f946-464c-801e-d8644a65570f,Sagar Gatty,29,India,sagar.gatty@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,110.1,Debit Card,iPhone 13,2025-07-26 16:47:36,0
aa56ad14-c915-41e5-a4e9-a12a7a3e813f,Sergio Villagómez,71,Mexico,sergio.villagomez@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,122.38,Credit Card,Android Samsung,2025-07-22 00:15:36,0
d7520c95-35a2-41b0-8f5c-20ce53ff50f1,Harish Shukla,25,India,harish.shukla@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,690.16,Unknown,Windows PC,2025-08-11 14:45:36,1
aa56ad14-c915-41e5-a4e9-a12a7a3e813f,Sergio Villagómez,71,Mexico,sergio.villagomez@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,16.92,Unknown,iPhone 13,2025-08-11 10:02:36,1
ca185a16-6869-47a4-9854-8065a164afbb,Maria Živković,70,Serbia,maria.zivkovic@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,65.04,Debit Card,Windows PC,2025-08-07 20:32:36,0
6048a5fe-6424-4079-b7d5-101d81466305,Rose-Marie Menard,57,Switzerland,rose-marie.menard@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,65.35,Debit Card,iPhone 13,2025-08-04 08:55:36,0
f03910d3-4227-4387-a489-63380b001be5,Bertha Cox,78,United States,bertha.cox@example.com,female,Mens Casual Slim Fit,men's clothing,19.09,Debit Card,Android Samsung,2025-08-05 11:30:36,0
aa56ad14-c915-41e5-a4e9-a12a7a3e813f,Sergio Villagómez,71,Mexico,sergio.villagomez@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,161.36,UPI,Android Samsung,2025-08-10 04:58:36,0
83b0881b-4b63-42ae-b7bf-2e5fa4275a18,Ljuba Simić,55,Serbia,ljuba.simic@example.com,male,White Gold Plated Princess,jewelery,14.26,UPI,iPhone 13,2025-07-19 21:12:36,0
83fe8e80-f131-49fa-bf8e-9fa733ef775b,Tyler Wilson,53,New Zealand,tyler.wilson@example.com,male,Mens Casual Slim Fit,men's clothing,22.18,Unknown,Unknown,2025-07-26 16:32:36,1
d623b6d4-3155-43b8-8661-55c1a6ebac65,Elena Campos,48,Spain,elena.campos@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,101.62,UPI,Android Samsung,2025-08-05 12:05:36,0
acea8441-4370-4c07-878f-f08657d20b77,Clifford Patterson,46,United States,clifford.patterson@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,14.96,Unknown,Android Samsung,2025-07-28 01:49:36,1
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,Opna Women's Short Sleeve Moisture,women's clothing,11.68,Debit Card,Windows PC,2025-08-13 20:00:36,0
83b0881b-4b63-42ae-b7bf-2e5fa4275a18,Ljuba Simić,55,Serbia,ljuba.simic@example.com,male,Solid Gold Petite Micropave ,jewelery,236.26,Debit Card,Windows PC,2025-08-10 20:43:36,0
47174b7d-4867-44e0-b0c8-1e13bd26f009,Edgar Reid,75,United Kingdom,edgar.reid@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,109.17,Credit Card,Macbook,2025-07-24 15:37:36,0
91b2c954-a2af-431f-85c5-df90a8e755b3,Enoque Lima,35,Brazil,enoque.lima@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,70.85,UPI,Unknown,2025-08-13 03:43:36,1
a1f0bca2-8653-4d4e-afd3-185aa9c38070,Rhonda Stevens,71,Australia,rhonda.stevens@example.com,female,Mens Casual Slim Fit,men's clothing,17.2,Credit Card,Windows PC,2025-07-21 19:22:36,0
76de60d2-0c1c-45b3-980a-0de142ed3de6,Sharanya Jain,71,India,sharanya.jain@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,162.29,UPI,Android Samsung,2025-07-17 22:55:36,0
12644049-9ceb-421a-969c-890698550e9b,Zenon Buck,42,Germany,zenon.buck@example.com,male,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,691.44,UPI,iPhone 13,2025-08-14 00:07:36,1
f55b7eb4-2ce0-4fad-b7bb-69903501bb61,Sofia Hawkins,44,Ireland,sofia.hawkins@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,164.54,Debit Card,Unknown,2025-08-08 03:31:36,1
5e177f86-0af6-4168-a92c-8daca1598728,Olga Kuzmanović,46,Serbia,olga.kuzmanovic@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,122.94,Netbanking,Android Samsung,2025-08-03 08:01:36,0
8cc70a82-ed9e-4f9a-93c3-5eea1131068d,Ben Skarstad,38,Norway,ben.skarstad@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1162.97,Netbanking,Macbook,2025-07-26 12:09:36,1
d33db764-4b3d-40ad-921f-b59617bef17c,Ceylan Düşenkalkar,31,Turkey,ceylan.dusenkalkar@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,81.78,Debit Card,Unknown,2025-07-25 22:12:36,1
60b1885a-5f3c-469e-8a07-1f7b9cbe5e6b,Alfred Rodriquez,46,Australia,alfred.rodriquez@example.com,male,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,126.21,Unknown,Android Samsung,2025-07-26 13:54:36,1
4254148c-124d-4e1b-8ab9-0d194794faef,Alta Gracia Roque,30,Mexico,altagracia.roque@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,10.79,Credit Card,iPhone 13,2025-08-10 11:58:36,0
621b80f7-bcb0-4653-8b1f-9e613d888b5c,David Döhring,40,Germany,david.dohring@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,114.95,Credit Card,Android Samsung,2025-07-23 18:48:36,0
9a5d90ed-4ac8-4fed-982c-07afe2e62306,Maya Murray,55,United Kingdom,maya.murray@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,113.32,Netbanking,Windows PC,2025-08-12 19:36:36,0
9a5d90ed-4ac8-4fed-982c-07afe2e62306,Maya Murray,55,United Kingdom,maya.murray@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,116.47,Netbanking,Macbook,2025-07-17 13:25:36,0
604b372e-0de6-4acf-8f5b-720d12b2315c,Lærke Mortensen,59,Denmark,laerke.mortensen@example.com,female,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1348.19,Debit Card,Macbook,2025-07-20 19:13:36,1
52c53958-67e4-4088-9cf2-c0e7da803ca1,Hanna Armstrong,78,Ireland,hanna.armstrong@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,98.98,UPI,Windows PC,2025-07-15 19:56:36,0
588302ba-b7ab-48ef-8e3f-e7992e9ee44e,Wera Kowalewski,31,Germany,wera.kowalewski@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,160.17,Credit Card,iPhone 13,2025-08-12 08:42:36,0
946163c4-d411-4b2c-98d9-e2582f523249,Nicolas Knight,55,Canada,nicolas.knight@example.com,male,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,77.35,UPI,Macbook,2025-08-07 23:32:36,0
12644049-9ceb-421a-969c-890698550e9b,Zenon Buck,42,Germany,zenon.buck@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,11.33,Netbanking,Android Samsung,2025-07-22 20:36:36,0
4254148c-124d-4e1b-8ab9-0d194794faef,Alta Gracia Roque,30,Mexico,altagracia.roque@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,11.93,Netbanking,Windows PC,2025-07-19 15:35:36,0
a15f62ae-dfce-46a7-913e-4ad81b9d7faa,Reinaldo Fogaça,74,Brazil,reinaldo.fogaca@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,9.95,Credit Card,Macbook,2025-07-22 11:04:36,0
ee4b2d1f-2eee-457a-b2fe-12116a1c23e7,Krin Matthews,73,Australia,krin.matthews@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,128.01,Debit Card,iPhone 13,2025-08-06 17:26:36,0
70d90acf-6ee1-4306-ab33-41bc5384a2d3,Hannah Pelletier,66,Canada,hannah.pelletier@example.com,female,Mens Cotton Jacket,men's clothing,82.54,UPI,iPhone 13,2025-08-11 02:15:36,0
8cc70a82-ed9e-4f9a-93c3-5eea1131068d,Ben Skarstad,38,Norway,ben.skarstad@example.com,male,Mens Cotton Jacket,men's clothing,63.54,Netbanking,Android Samsung,2025-07-25 11:01:36,0
0a141817-7170-4f88-ba78-b49bae7b62e9,Freya Evans,59,New Zealand,freya.evans@example.com,female,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,734.15,UPI,Unknown,2025-08-12 21:57:36,1
c3dcc94d-93bb-436b-9776-218e2f72d7fb,Molly Roberts,32,New Zealand,molly.roberts@example.com,female,White Gold Plated Princess,jewelery,10.08,Netbanking,Unknown,2025-07-31 16:46:36,1
8cc70a82-ed9e-4f9a-93c3-5eea1131068d,Ben Skarstad,38,Norway,ben.skarstad@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,7.19,Netbanking,Unknown,2025-07-24 23:26:36,1
a15f62ae-dfce-46a7-913e-4ad81b9d7faa,Reinaldo Fogaça,74,Brazil,reinaldo.fogaca@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,19.38,UPI,iPhone 13,2025-08-12 06:34:36,0
5f130c81-afdb-4c61-b1fb-8ba9d69e8368,Russel Pereira,46,Brazil,russel.pereira@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,804.96,Netbanking,Unknown,2025-07-29 10:04:36,1
588302ba-b7ab-48ef-8e3f-e7992e9ee44e,Wera Kowalewski,31,Germany,wera.kowalewski@example.com,female,Solid Gold Petite Micropave ,jewelery,187.35,Netbanking,Windows PC,2025-07-30 13:46:36,0
0a141817-7170-4f88-ba78-b49bae7b62e9,Freya Evans,59,New Zealand,freya.evans@example.com,female,White Gold Plated Princess,jewelery,10.22,Credit Card,iPhone 13,2025-07-22 03:49:36,0
4254148c-124d-4e1b-8ab9-0d194794faef,Alta Gracia Roque,30,Mexico,altagracia.roque@example.com,female,Mens Cotton Jacket,men's clothing,58.33,Unknown,Macbook,2025-07-16 03:56:36,1
15e1dab2-1c16-44fd-95e5-514d219b9a37,Gerald Woods,35,Australia,gerald.woods@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,12.73,Debit Card,iPhone 13,2025-07-25 10:22:36,0
88cd91d5-361c-4fdc-9d95-cc69f18171f5,Vorotislav Chayka Roman,58,Ukraine,vorotislav.chaykaroman@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,14.91,UPI,Unknown,2025-08-01 07:15:36,1
7e2e0b14-b19c-427a-943c-7ce16c0fea75,Misha Beukers,53,Netherlands,misha.beukers@example.com,male,White Gold Plated Princess,jewelery,10.23,Netbanking,Windows PC,2025-07-30 09:52:36,0
9efad594-a9e9-44c0-bcd5-f9de1ef84290,Ludwig Noel,36,Switzerland,ludwig.noel@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,17.53,UPI,Windows PC,2025-07-29 21:30:36,0
604b372e-0de6-4acf-8f5b-720d12b2315c,Lærke Mortensen,59,Denmark,laerke.mortensen@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,13.86,Debit Card,Windows PC,2025-08-13 18:59:36,0
b151b6e6-0736-47c1-8eca-3b859640df48,Abitha Banerjee,64,India,abitha.banerjee@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,10.21,Unknown,Macbook,2025-08-01 12:04:36,1
946163c4-d411-4b2c-98d9-e2582f523249,Nicolas Knight,55,Canada,nicolas.knight@example.com,male,Mens Cotton Jacket,men's clothing,79.84,UPI,Android Samsung,2025-07-30 03:15:36,0
6048a5fe-6424-4079-b7d5-101d81466305,Rose-Marie Menard,57,Switzerland,rose-marie.menard@example.com,female,Mens Casual Slim Fit,men's clothing,17.5,Debit Card,Unknown,2025-07-31 14:31:36,1
8cc70a82-ed9e-4f9a-93c3-5eea1131068d,Ben Skarstad,38,Norway,ben.skarstad@example.com,male,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,170.69,Credit Card,Windows PC,2025-07-19 02:41:36,0
d33db764-4b3d-40ad-921f-b59617bef17c,Ceylan Düşenkalkar,31,Turkey,ceylan.dusenkalkar@example.com,female,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,17.95,Netbanking,Android Samsung,2025-08-13 20:52:36,0
561551e2-70ba-419f-9090-240d0ab58f55,William Larsen,64,Denmark,william.larsen@example.com,male,Mens Casual Slim Fit,men's clothing,15.91,UPI,Windows PC,2025-07-20 09:22:36,0
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,12.72,UPI,Android Samsung,2025-08-13 16:03:36,0
ef7ffe06-668b-4e14-aacf-23ec3d55fdd5,Adiles Freitas,68,Brazil,adiles.freitas@example.com,female,Solid Gold Petite Micropave ,jewelery,192.64,Unknown,Unknown,2025-07-21 19:55:36,1
0a141817-7170-4f88-ba78-b49bae7b62e9,Freya Evans,59,New Zealand,freya.evans@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,15.17,Netbanking,Android Samsung,2025-08-12 03:16:36,0
13f112d3-4890-4543-b5fd-a84f80b6abd6,Emma Hannula,68,Finland,emma.hannula@example.com,female,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,36.47,Credit Card,Unknown,2025-07-25 22:01:36,1
967f5dec-9efe-4e43-8c3e-880f472a7fc4,Parth Prajapati,40,India,parth.prajapati@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,119.69,Unknown,Windows PC,2025-07-20 14:53:36,1
d4f8316f-6ad6-469f-9005-109e92e16be0,Biljana Cvejić,43,Serbia,biljana.cvejic@example.com,female,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,848.53,Netbanking,iPhone 13,2025-08-07 15:05:36,1
